song_id,title,artist_name,duration,year,tempo,key,category
SOVGBEK12A8C134E04,4 Sea Interludes Op. 33a: Storm,Sir Neville Marriner,315.27138,0,100.349,4,Unknown
SORJOMF12AB0186F78,I Need You Now,Agnes,275.06893,0,124.009,7,Unknown
SOLKTEK12AB018BE1A,Walk Away,Tantric,177.24036,2009,106.698,2,Unknown
SOEETVW12A6D4F93B8,Teacher's Pet,Extreme,181.55057,0,120.097,1,Unknown
SOKLQWF12A8C1423F2,Moon River - Original,Jerry Butler,155.74159,0,105.24,2,Unknown
SODYZIU12A8C13FBD9,Shadows That Move,Mastodon,233.58649,2001,89.78,2,Unknown
SOQAHUW12AB0181F04,Loco (Crazy),Little Joe,239.01995,0,106.398,5,Unknown
SOZWHVZ12A6D4F90E7,Kite Live from Sydney,U2,485.19791,2009-06-17,134.083,3,Unknown
SOBMHTY12AC9097B7C,Mountains Of Mourne,The Irish Tenors,100.85832,1999,152.258,10,Unknown
SOQBQWN12AB0186782,Go To Hell,Prozak,173.24363,2008-06-03,88.835,8,Unknown
SOJTIKK12A8C13B15E,Palmer enquête,Alexandre Desplat,70.26893,2004-10-04,128.173,7,Unknown
SOJRCDU12AB0189D27,Smile,Xcultures,38.3473,2000-03-14,107.177,9,Unknown
SORQLMX12A8C133FCD,La Plus Bath Des Javas,Yvette Horner,148.03546,1988,162.385,7,Unknown
SOHULHF12AB017F6CF,Oh Look Misery,Blind Blake & The Royal Victoria Hotel Calypsos,151.53587,0,101.492,7,Unknown
SOVTGXQ12A6D4FB9CA,Atmosphere Station,James Horner,191.81669,Unknown,90.084,9,Unknown
SOFWWGY12AB0185BC5,Yesterdays,Percy Faith,160.28689,Unknown,86.141,0,Unknown
SOVHRBI12A81C22E02,Ever Be,Korn,288.49587,2007-07-30,160.022,10,Unknown
SOQGFVO12A8C13C8C3,I'm Gone This Time,Glen Campbell,142.75873,1991-01-07,137.29,1,Unknown
SODDZAD12A6701DC4C,Commercial Reign,Inspiral Carpets,283.76771,1990,113.677,2,Unknown
SOJWQIP12A6D4F710A,Caricia Y Herida,Flor Silvestre,134.81751,0,106.049,11,Unknown
SORENXV12A6701F61F,Hourglass,Borialis,239.3073,2004-03-23,86.938,2,Unknown
SONSPZE12AB01819CE,Complicate It,Smartbomb,233.27302,2001,132.022,0,Unknown
SOHWGFU12AB017B036,Monde De Fou,Suburbs,187.24526,2005,183.92,1,Unknown
SODRHHD12AB0189F2A,This Melody (Live),Julien Clerc,272.63955,0,119.896,2,Unknown
SOMQAGT12A8C132DB4,You Can Still Be Free,Savage Garden,118.33424,1999,84.69,9,Unknown
SOKLLOH12A67020F2C,I Never Came,Queens Of The Stone Age,288.41751,2005,115.606,2,Unknown
SOCHRXB12A8AE48069,Let's Get It Started,Black Eyed Peas,229.61587,2004,105.206,11,Unknown
SORABMD12A8C136672,You Feel Good All Over,T.G. Sheppard,194.11546,2002,82.343,5,Unknown
SOTUBVH12AB018D2EC,Indian Love Call,Slim Whitman,195.91791,1990,91.487,3,Unknown
SOQQVQJ12AB0185192,Opus a Satana (Part 2),Emperor,72.61995,0,89.867,9,Unknown
SOYMMDY12AB01825B2,Wake,The Dirty Skirts,206.75873,2008,141.936,0,Unknown
SONRLQH12AB017C232,Dixie,Hank Penny & The Lincoln Penny Orchestra,123.21914,0,126.523,7,Unknown
SOOOROX12A6D4F8400,It's My Party,Lesley Gore,136.48934,Unknown,129.122,9,Unknown
SOKBBXO12A6701DEA0,Metal,Nine Inch Nails,426.89261,Unknown,63.017,0,Unknown
SOYSTDI12A6D4F6500,Next Time,Nadine Renee,249.41669,0,167.92,2,Unknown
SOWHYUG12A58A77FAB,She Fell Away (2009 Digital Remaster),Nick Cave & The Bad Seeds,269.26975,0,144.603,9,Unknown
SONHOTT12A8C13493C,Something Girls,Adam Ant,233.40363,2005-04-04,119.293,0,Unknown
SOFSOCN12A8C143F5D,Face the Ashes,Gob,209.60608,2007-10-23,129.738,2,Unknown
SOMJBYD12A6D4F8557,Keepin It Real (Skit),Rated R,114.78159,2003,111.787,1,Unknown
SOUDSGM12AC9618304,Insatiable (Instrumental Version),Clp,266.39628,0,114.041,7,Unknown
SOYMRWW12A6D4FAB14,The Moon And I (Ordinary Day Album Version),Jeff And Sheri Easter,267.7024,0,147.782,5,Unknown
SOQHXMF12AB0182363,Young Boy Blues,JennyAnyKind,218.77506,1999,146.765,5,Unknown
SOMZWCG12A8C13C480,I Didn't Mean To,Casual,218.93179,Unknown,92.198,1,Unknown
SOIAZJW12AB01853F1,Pink World,Planet P Project,269.81832,1984,86.643,4,Unknown
SOXVLOJ12AB0189215,Amor De Cabaret,Sonora Santanera,177.47546,2007-01-16,100.07,8,Unknown
SOCIWDW12A8C13D406,Soul Deep,The Box Tops,148.03546,1969,121.274,6,Unknown
SOHKNRJ12A6701D1F8,Drop of Rain,Tweeterfriendly Music,189.57016,0,101.43,4,Unknown
SOEGTAN12A6D4F8726,Marie D'Aquitaine,Michèle Arnaud,176.27383,0,49.262,3,Unknown
SOIRGRL12AB0186BC2,Exchange,Abraham Laboriel,368.16934,1995,93.106,11,Unknown
SORHXYU12A8C13716B,Bloco Da Solidao (1996 Digital Remaster),Maysa,150.25587,0,137.673,10,Unknown
SOWNSZY12AB0180BCF,Nine Ways,JDS,465.60608,0,134.014,1,Unknown
SOITEVV12A6D4F5969,Stille nacht_ heilige nacht,The American Boychoir,230.26893,0,0.0,2,Unknown
SORJXPY12AB0182839,Bad Seed,Jan Howard,165.98159,0,86.162,1,Unknown
SOQKKPE12A8C13C2CD,Northern Downpour (Album Version),Panic At The Disco,247.77098,0,85.157,5,Unknown
SOEMLQO12AB01808B6,Will You Love Me Tomorrow,The Shirelles,159.76444,2011,68.283,0,Unknown
SOONOZL12A6D4FC475,Same Man,Till West & DJ Delicious,153.28608,2007-02-17,125.558,1,Unknown
SOVKCDB12A6D4FB2AB,Hello Young Lovers (LP Version),James Darren,145.00526,0,141.024,5,Unknown
SOYCTBG12A8C144341,Until You Love Someone,Dean Martin,165.66812,1966,128.459,0,Unknown
SOHCENZ12A8C13AC85,Hai Shava,Malkit Singh,324.51873,1993,210.305,5,Unknown
SOMWLCK12A8C135D69,Set You Free This Time,Gene Clark,168.38485,1998-09-21,98.49,9,Unknown
SOMCCPJ12A8C142B6B,Part One From Triomusic,Strata,377.67791,2004,109.671,2,Unknown
SOCQJBX12AF72AA6F2,The Owl and the Pussy-cat,Igor Stravinsky,156.70812,1999-12,147.637,11,Unknown
SOIKVVS12AB0184063,Nutty Block,Rodney O & Joe Cooley,172.01587,1991-07-01,175.393,1,Unknown
SOIHZMH12AB017DF93,Quiero Ir Ao Mar,Carlos Nuñez,215.35302,2005,211.327,9,Unknown
SOBUWPY12A8C1446C0,In This Life,Cama,210.36363,2009-10-30,155.074,1,Unknown
SOCCQIQ12A8C13C76B,Brasas Vivas,Nelson Ned,211.80036,1998,144.651,9,Unknown
SOOGNJP12A8C1381AD,Medicate Myself,The Verve Pipe,292.8322,Unknown,133.306,9,Unknown
SODBMZD12A8C134232,Kolomeyke,Mish Mash,254.32771,0,152.005,2,Unknown
SOGMXBW12A6D4FB8D7,They Say (Album),Jupiter Rising,193.4624,2007,119.979,0,Unknown
SOPWKSS12AC468E659,Cowboy Ways,James Hunter,188.73424,0,114.971,2,Unknown
SOFUBCP12A8C13D5EF,Biding Her Time,Bob Neuwirth,241.10975,1990,152.267,4,Unknown
SOSEJIQ12AB017E7EB,You Rascal You,Bob Margolin,126.51057,0,110.168,11,Unknown
SORWXUP12A58A79E65,Groovin' In The Midnight,Maxi Priest,301.81832,1991,61.971,10,Unknown
SOOPUTF12AB018DFAA,Simon's Folly,Dharma Bums,127.4771,0,156.968,6,Unknown
SOVZBDR12A6702012E,More And More  (LP Version),Marvin Sapp,270.68036,0,166.275,1,Unknown
SOFDTRZ12AB018DD11,Crawl Before You Ball (Album Version),Saafir,234.762,1999,188.886,5,Unknown
SOMXWXQ12AC3DFA002,Sympathy,Thomas Battenstein,205.58322,0,97.976,9,Unknown
SOCRHCQ12A58A7C8C6,Christlike Roche,The Roches,338.33751,1995,130.027,2,Unknown
SOMZCVH12AB0182B8E,Stream,Suzanne Ciani,239.59465,Unknown,106.33,7,Unknown
SOLGHDZ12AB0183B11,Wicker Chair,Kings Of Leon,187.92444,2003-06,116.823,0,Unknown
SOCPRKM12AB018A2FD,Forming,The Germs,206.05342,Unknown,133.144,11,Unknown
SOFGHAM12AB0186412,Mafuá,Yamandu Costa,190.04036,2009-03,205.317,2,Unknown
SOGNQWU12A8AE4868F,Tous Les Garçons Et Les Filles,Eurythmics,207.0722,1998-11-24,84.164,0,Unknown
SOVOLGY12A6D4F822B,Movement 4 [from Kiss] (Album Version),John Cale,228.46649,1997,137.004,7,Unknown
SOXIATP12AAF3B2184,Spooks In Space,Perrey And Kingsley,122.64444,2007-06-12,102.538,0,Unknown
SONXJBL12AAF3B2C0C,Make Me Over,Vickie Winans,228.93669,0,107.961,11,Unknown
SOYQOFI12A6D4F76E1,Too Much Saturn,Francis Dunnery,300.79955,1995,124.175,7,Unknown
SODHVES12A6701CE6B,Driving Home For Christmas,Chris Rea,241.162,Unknown,180.149,9,Unknown
SOYWZTU12AB0180E26,Deform (live),The Berzerker,165.61587,2019-04-19,174.287,1,Unknown
SOTNTNJ12AAA15FBD6,An ti chans',Edith Lefel,276.50567,0,101.972,0,Unknown
SOFHBAR12A6701D0FE,Certain Things We Do,Lost Boyz,269.7922,1997-06-17,90.218,7,Unknown
SOTWVQT12A58A79650,Glory Be,R.L. Burnside,277.78567,2004-08-17,89.984,2,Unknown
SOTSEJY12AB0180F56,Crossfire,Stevie Ray Vaughan,248.78975,Unknown,116.721,1,Unknown
SOVXMTN12A8C135A18,OUTE ENA EFHARISTO,Despina Vandi,303.09832,0,128.292,8,Unknown
SOPHYIS12AAF3B35A3,The More I See You,Eliane Elias,251.42812,2009,86.091,7,Unknown
SOMSBGZ12AB018C4CB,Spin,Scarlet's Remains,198.73914,2007,115.061,7,Unknown
SOHGKJW12AC468A8BD,Sabor Guajiro,Roberto Torres,226.66404,0,117.271,0,Unknown
SOTUNMH12A6D4FA3E6,Nashville Parthenon,Casiotone For The Painfully Alone,175.72526,2006,141.919,0,Unknown
SOGKIWV12A6D4F86C4,Human Being,The New York Dolls,344.05832,1974,154.953,11,Unknown
SOTSETT12AB01863B8,I Can't Be Satisfied,John Hammond,195.3171,2002,123.142,7,Unknown
SORSECL12AB0182267,Midnight Swim,Javier Navarrete,128.83546,0,90.932,3,Unknown
SOOGFBZ12AC3DF7FF2,In A Subtle Way,Jacob Young,456.30649,0,89.667,1,Unknown
SONYRZV12AB018AF70,Burning In The Aftermath,The Suicide Machines,95.68608,2003-06-17,115.887,2,Unknown
SOEPPKB12AB018418B,Cocain Ducks,Ec8or,217.23383,1995,95.596,10,Unknown
SOJXVAH12A8C139700,"Barking Dogs (From ""Piouhgd"")",Butthole Surfers,450.84689,0,130.586,4,Unknown
SOINBCU12A6D4F94C0,Human Cannonball,Loudon Wainwright III,190.48444,1995,102.428,3,Unknown
SONQBUB12A6D4F8ED0,Angie (1993 Digital Remaster),The Rolling Stones,271.49016,0,139.333,9,Unknown
SOKEXTF12A8C13AE7E,Inolvidable,Bebo & Cigala,198.26893,2004-08-03,132.967,2,Unknown
SOUJISW12CF4E09416,Miracle,Bizarre Inc,420.10077,1996,139.91,11,Unknown
SOCQWKZ12A8C13CE4C,(Bloody Paw On The) Kill Floor,Busdriver,192.1824,2007-01-30,155.038,6,Unknown
SOIKIJC12AC3DFB3D2,Have Yourself A Merry Little Christmas,Hem,133.27628,2006-11-27,89.86,5,Unknown
SOOIZTH12AB018C12E,Gerra De De,DJ Dips,240.3522,2010-08-30,86.689,1,Unknown
SOFJNQR12A6D4FAE92,U Killed It,Lily Allen,264.69832,2009-05-22,156.097,9,Unknown
SOIFOLA12AB017CDA1,The Cube (Live),S.U.P,384.70485,Unknown,137.862,11,Unknown
SOKHVZO12AB0184C4D,Get Back Down,Boogie Pimps,415.03302,2009-09-21,83.326,1,Unknown
SOKZTUH12AB018B938,Give Me 40 Acres (To Turn This Rig Around),The Willis Brothers,150.64771,2003-06-10,121.983,7,Unknown
SONETAN12A58A7ACEB,I Wish My Mother Was Here,Byther Smith,418.87302,2023-01-17,117.168,1,Unknown
SOQPJUL12AB0189379,Kako mi je pitas sad,Ana Bekuta,145.57995,0,160.261,0,Unknown
SOMISOP12AC468D9D5,Battle Of The Rosebud / Cries,Brian Keane,133.53751,0,117.667,4,Unknown
SOJKDKH12A58A761A2,Witch Weed (Live),Bongzilla,397.26975,1999,95.882,9,Unknown
SOQDTZG12A8C1442E3,Ernesto Nazareth,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,286.14485,0,169.775,9,Unknown
SOOZKNQ12A6D4F6FD4,Beyond the Light,Aberdeen,266.70975,0,90.908,9,Unknown
SOMBQEO12A8C135018,Voices On The Corner,Jason Miles,235.80689,0,101.03,10,Unknown
SOGDFIT12AB018528B,Rain And Snow,Pentangle,228.51873,0,179.501,5,Unknown
SOTWWBZ12AB01845E0,Not Buried Deep Enough,The Gone Jackals,229.79873,1995,135.175,4,Unknown
SOTHWPG12AB018C90E,Bulgarian Dream,Kiril Valeri,306.72934,0,96.007,11,Unknown
SOVQZYP12A8C144692,Take A Look  (LP Version),Natalie Cole,185.7824,0,88.489,8,Unknown
SORGLCR12AB0184B69,The Look Of Love,Gary Hobbs,289.64526,0,188.502,0,Unknown
SOVDDWO12A6D4F9A78,Johnny Loves Me (LP Version),Shelley Fabares,143.0722,0,99.408,0,Unknown
SOFRUDU12A8C13A40C,We're Gonna Go Fishin',Hank Locklin,127.05914,2003,148.357,2,Unknown
SOAYYDM12AB01817E6,Orgofart,Descendents,140.66893,1986,89.495,6,Unknown
SOHTWLT12A8C13CFE1,Inside Job,Pearl Jam,428.56444,2006-07-09,105.994,4,Unknown
SOIUGDX12A6D4FDECA,Sweet By And By,The Jordanaires,176.50893,1995,159.582,5,Unknown
SOHHANU12A58A77C66,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),Mastodon,654.28853,2009,118.433,7,Unknown
SOSGXRU12AAF3B2B07,Born and Raised In Compton,DJ Quik,205.58322,2006-06-06,181.115,7,Unknown
SORAJXA12A58A7A4C9,Bitch Is Back,L.A. Guns,201.09016,Unknown,102.259,5,Unknown
SOOQHNV12AB0186CD4,Amalgama,Word,229.51138,0,187.807,9,Unknown
SOKPHVH12AB0187460,Relax,2-4 Grooves feat. Reki D.,203.83302,2009,126.941,4,Unknown
SONXLQQ12AB0184B54,Robbers Kill Cop,BT,44.35546,2006,136.164,1,Unknown
SOFGQAP12AB0185946,Dearly Beloved,Norrie Paramor,163.49995,1956,79.731,9,Unknown
SODJUNF12A8C13337F,Naked Albino,Bare Jr.,254.79791,1998-09-15,107.529,10,Unknown
SODOLVO12B0B80B2F4,Hell,Foo Fighters,117.002,2005,152.127,7,Unknown
SOEWQYW12AB0183FDE,Festa,Gil Semedo,285.36118,0,150.666,11,Unknown
SOJEVZW12A8C133988,Waiting,Porcupine Tree,416.80934,1997,124.04,6,Unknown
SOOSYMY12AB01888CD,I Got Over It (Album Version),Robben Ford,203.98975,1988,154.322,11,Unknown
SOHDDHR12AB0183552,Sense And Trick,Xmilk,123.66322,0,104.153,9,Unknown
SOEHWGF12A6D4F8B2B,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,217.36444,0,100.023,10,Unknown
SOOODKC12AB018462F,A'chek Ouyounik (2009 Digital Remaster),Ragheb Alama,413.36118,0,191.196,7,Unknown
SOGXFIF12A58A78CC4,Hanging On (Medium Key Performance Track Without Background Vocals),Britt Nicole,204.06812,0,160.165,6,Unknown
SONWQQX12AC3DF6762,Fire (Oscar G Space Vocal Mix),Dolce; Oscar G.,525.16526,0,127.278,11,Unknown
SOIPNSZ12A8C144128,Grim Prospects (Version 2 Remix),Schizoid,166.00771,2000-11,86.091,5,Unknown
SOFBQIA12AB0182219,Te Hacen Falta Vitaminas,Soda Stereo,225.12281,2008,175.421,11,Unknown
SOOZLTC12A6D4FBE91,Juoksuhauta-twist (Elämä juoksuhaudoissa),The Avengers,122.72281,0,192.688,10,Unknown
SOPBKEB12A6D4FD777,One Less Bell To Answer,Brazilian Tropical Orchestra,192.44363,0,236.006,5,Unknown
SOEBDBO12AC4688712,Snapshot,Ladybug,341.36771,0,126.95,10,Unknown
SOKIGWD12A6701DE9D,The Frail,Nine Inch Nails,168.56771,2009-03-01,130.284,7,Unknown
SOFQGCQ12AB0183609,Still,Jim Chappell,263.94077,1994-08-08,76.693,0,Unknown
SOFPYXC12A58A7A4B9,Summer Dying Fast,Cradle Of Filth,321.35791,2001-06-18,193.693,2,Unknown
SONIQSB12AB0189829,End Of The Road (Head Hornys Remix),Bandido,333.13914,0,144.812,6,Unknown
SOLBIIE12AB0184DFC,Cooler Than You,Diesel Boy,124.15955,1998-02-10,133.729,11,Unknown
SORHOEV12A81C20F71,Taryns Deepest Fear,Angelo Badalamenti,167.3922,0,139.136,4,Unknown
SOYNEII12AB0181DB6,7 Miles,Brixx,349.12608,0,138.003,11,Unknown
SOYDHCW12A6D4F9A2E,Jeffrey's Dark Side,Angelo Badalamenti,109.37424,1986-09-19,61.883,6,Unknown
SOTVEKK12A8C1392E1,Hard Times,RUN-DMC,234.65751,1984,119.67,1,Unknown
SOYHNTG12A6D4F5703,Myth Takes,!!!,143.98649,2007-01-24,193.978,11,Unknown
SOGBJSK12AB018D052,Someone to Watch Over Me,Frank Chacksfield,151.82322,0,0.0,7,Unknown
SOZEHMC12A6D4F9F30,Always And Never (Album Version),Silverstein,229.642,2005,108.499,2,Unknown
SOTYCYE12AC468AA08,The Boss,Lady May,214.04689,0,188.056,1,Unknown
SOSTFTW12A8C13B84A,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,Cesar Camargo Mariano/Helio Delmiro,287.11138,0,163.167,9,Unknown
SOHGAJH12A6D4F8F58,Just As Much As Ever,Bert Kaempfert And His Orchestra,163.76118,0,105.181,0,Unknown
SOCTSJA12AC9618325,Filipino Baby,Hank Locklin,159.03302,0,165.668,9,Unknown
SOAKXET12CF5F86E71,Escapist,Nightwish,301.06077,2007,143.97,3,Unknown
SOLHFZF12AB018AB3E,Pinned To The Ground (album version),Buzzhorn,239.98649,2002,144.836,9,Unknown
SONNDHT12A8C13F20B,My Four Reasons,Howard Armstrong,198.922,0,126.821,9,Unknown
SODULLV12AB017FA09,Come Over,DJ X-Change featuring DJ Joey A,184.31955,0,150.012,6,Unknown
SOJDYQY12AB0188C97,I See The Boys Of Summer,Richard Burton,171.49342,1956-01,109.823,2,Unknown
SOGQTRZ12A8C13C8B0,I Can't Stop Loving You,Martina McBride,261.95546,2005-10-18,100.194,7,Unknown
SORXUZZ12A8AE4798A,I Want Love (Tween You & Me) (Album Version),Tony Joe White,162.53342,0,173.482,2,Unknown
SOSGJTX12AB0181F7C,Eternamente Amame,Miguel Gallardo,238.68036,2006,125.508,5,Unknown
SOOGQWR12A8C142505,Candy Man,Hot Tuna,239.59465,2011,172.398,0,Unknown
SOBHQUF12AB018B03E,Three Is a Crowd,Rory Block,266.05669,1976,90.101,1,Unknown
SOYZOXW12A8C13E195,Little Girl (LP Version),Donny Hathaway,283.21914,1971,111.191,2,Unknown
SOCHXAE12AF72A25D6,White Feather,Wolfmother,212.37506,2009-10-16,110.745,4,Unknown
SOBHVZQ12AC9618285,Thank You Lord,Horace Andy,176.27383,2015-01-02,151.911,2,Unknown
SOYAGJM12A8C13DCCE,Blue Taxi,Morel,311.40526,1994,108.367,10,Unknown
SOBQBWP12AB018611B,Niev nietch nievitch,Les Ogres De Barback,254.06649,1999,137.888,4,Unknown
SOWRLSY12AC4687694,Cheatin' In The Next Room,Tyrone Davis,235.91138,0,161.976,10,Unknown
SOYPBCY12AB0181EF3,How Can You Call That Beautiful (Stewkey Vocal),Nazz,220.89098,0,119.691,9,Unknown
SOFRAZJ12A8C143CDB,On Bended Knee,Boyz II Men,329.27302,Unknown,116.473,8,Unknown
SOOVOKS12AB017EE57,Le tortillard,Bézu,285.64853,0,126.88,8,Unknown
SOBLTSM12A6D4F9EEA,A Distant Voice,Sonny Simmons,443.24526,0,45.527,1,Unknown
SOIQHDR12AB01896C8,Spontanous Combustion,Ellen McIlwaine,275.12118,0,132.428,7,Unknown
SODLSHA12AAF3B29F2,Choro,Vince Guaraldi / Bola Sete,294.66077,0,168.307,5,Unknown
SOFXNQP12AB0184F1A,Hate,Organized Konfusion,198.3473,1997,175.769,11,Unknown
SORAVUP12AB018556E,I Want You (Forever),Carl Cox Vs Yousef,357.82485,1991,130.016,1,Unknown
SOITUXQ12AB0183AE9,Now's The Time To Fall In Love,Eddie Cantor,155.61098,0,118.975,11,Unknown
SOGYYLE12A8C13E5EA,Teräslintu,Solistiyhtye Suomi,134.08608,0,133.699,4,Unknown
SORWHWY12A6702038E,WKYA (drop),Redman,124.18567,2001,85.008,1,Unknown
SOUVRGZ12A58A77F90,Mangos,Kai Winding,223.4771,1961,112.006,0,Unknown
SOCRPDR12AB0185B75,President Johnson,Citizen Kaned,385.33179,2000-11-20,108.061,8,Unknown
SOUQVUD12A8C142DCE,Openbare Weg,Mira,177.81506,2006-11,85.621,4,Unknown
SOAGHMH12AB0180285,Ma Louise,Maurice Chevalier,193.20118,1990,140.956,0,Unknown
SOXVBVL12AF72A600C,Lead Me Lord,The Brooklyn Tabernacle Choir,324.44036,1995,216.195,7,Unknown
SOTWEZZ12A8C142B60,Grim Prospects (Gross Prospects - Bad Trip Remix),Schizoid,275.40853,0,102.408,9,Unknown
SOPSWQW12A6D4F8781,Made Like This (Live),Five Bolt Main,225.09669,0,164.672,7,Unknown
SOBLGCN12AB0183212,James (Hold The Ladder Steady),SUE THOMPSON,124.86485,1963,137.522,10,Unknown
SOOLYAZ12A6701F4A6,Laws Patrolling (Album Version),Mike Jones (Featuring CJ_ Mello & Lil' Bran),173.66159,0,41.993,7,Unknown
SOZQDIU12A58A7BCF6,Superconfidential,Clp,338.31138,2008-10-31,125.006,6,Unknown
SONYPOM12A8C13B2D7,I Think My Wife Is Running Around On Me (Taco Hell),Tim Wilson,186.48771,2005-01-25,90.022,5,Unknown
SOGXHEG12AB018653E,It Makes No Difference Now,Billie Jo Spears,133.32853,1976,160.839,4,Unknown
SOVYKGO12AB0187199,Crazy Mixed Up World,Faye Adams,156.39465,1961,95.957,8,Unknown
SOLLHMX12AB01846DC,The Emperor Falls,John Wesley,484.62322,2000-06-01,138.007,4,Unknown
SOGOSOV12AF72A285E,¿Dónde va Chichi?,Sierra Maestra,313.12934,1997-11-03,189.646,9,Unknown
SOZCTXZ12AB0182364,Setanta matins,Elena,269.58322,0,111.874,2,Unknown
SOYTPEP12AB0180E7B,Twist and Shout,The Shangri-Las,164.80608,1964,130.1,10,Unknown
SOBBUGU12A8C13E95D,Setting Fire to Sleeping Giants,The Dillinger Escape Plan,207.77751,2004,166.862,7,Unknown
SOGNCJP12A58A80271,Do You Finally Need A Friend,Terry Callier,342.56934,1972,110.189,6,Unknown
SOBZBAZ12A6D4F8742,Spanish Grease,Willie Bobo,168.25424,1997,127.025,8,Unknown
SOGTLVU12A8AE47D5D,Going Down Slow,Mance Lipscomb,187.53261,2000,97.981,11,Unknown
SOZFCNC12A6D4F76F3,(We Don't Need This) Fascist Groove Thang,Heaven 17,255.16363,1981,150.837,7,Unknown
SOQZHMH12A8C13A393,Stone Cold Fingers (Bonus Track),Leland Martin,175.62077,0,159.968,4,Unknown
SOHXKAN12AC46872F1,Para Milladoiro,Susana Seivane,350.71955,2010,152.013,10,Unknown
SOXNMDZ12A6D4FA20D,All Rise,Scott Wesley Brown,295.60118,1987-01-01,137.288,2,Unknown
SOUDHTP12AB0183403,Our Love Is Here To Stay,Pery Ribeiro,180.00934,0,133.009,0,Unknown
SOPUQFS12A8C13DE1E,Drunk Alone,React,120.2673,Unknown,143.231,10,Unknown
SOPNRDT12AB018A2D8,Charisma,Sven Tasnadi,557.26975,0,123.993,11,Unknown
SOGOJBW12AB018513B,Jogo Limpo,Flávio José,252.02893,2000-03-20,168.323,3,Unknown
SOLEYPL12A6D4F83CE,Snowball,Test Icicles,190.24934,2005-10-29,75.031,4,Unknown
SONNOCP12A8C145220,Silent Hill,Moss,329.35138,2009-09-28,111.079,2,Unknown
SOWTIDJ12AB018808C,Pulecenella 'e mò,Gloriana,179.06893,0,161.054,0,Unknown
SONIHLC12AB0187B0C,Iskorosten' (instr.),Butterfly Temple,100.5971,0,159.895,8,Unknown
SOLBHCO12AB018769A,Big Stax/High Volts (Album Version),Grant Geissman,320.60036,0,128.219,9,Unknown
SOGOQGE12AB0182907,Spaceman,The Killers,284.3424,Unknown,151.953,4,Unknown
SOCPGVG12AB018AA84,Prelude And Fugue In C Major BWV 531 : Fugue,Lionel Rogg,240.61342,0,64.401,0,Unknown
SORWMLD12A8C137D1A,Ftei O Erotas,Angela Dimitriou,265.37751,0,124.177,9,Unknown
SOFVRCJ12AB018B4DA,Hoochie Coochie Man,The Jeff Healey Band,313.7824,2005-05-03,107.197,7,Unknown
SOWHAEF12A8C13EF0C,Spirit,Pe'z,252.57751,2003-01-29,75.955,0,Unknown
SOAMXQV12AB018775F,Dancing To A Standstill,The Black Velvet Band,256.39138,0,122.174,9,Unknown
SOXSLOL12AB0188039,Leng Jing,Stephy Tang,214.12526,0,105.196,4,Unknown
SODTRPJ12A8C1377E9,Oh My God,Sticky Fingaz,266.4224,2000,80.149,6,Unknown
SOKPFTZ12A6D4FA141,Joy To The World,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,111.0722,0,82.422,6,Unknown
SOLWQFA12AB01899E8,Give It What U Got,SWAMI featuring Asuivre,260.28363,2007,90.008,10,Unknown
SOENDOQ12A8C139A41,Isla del Luna,Lisa Lynne,316.49914,1999,95.981,2,Unknown
SOTTXNS12AB0187861,Another Long One,Shawn Colvin,224.60036,1989,210.871,8,Unknown
SOYUFEN12AB018BF99,Don't Phunk With My Heart,Java,356.41424,0,130.861,1,Unknown
SOFHQCR12A8C138A74,The Second Summer Of Love,Danny Wilson,167.20934,1989,196.034,7,Unknown
SOKEJEJ12A8C13E0D0,The Urgency (LP Version),Wayne Watson,245.21098,0,117.975,7,Unknown
SOHUOAP12A8AE488E9,Floating,Blue Rodeo,491.12771,1987,119.826,7,Unknown
SOBEBDG12A58A76D60,Kassie Jones,Alice Stuart,220.78649,0,110.382,11,Unknown
SOZVMJI12AB01808AF,Synthetic Dream,lextrical,165.69424,0,138.331,7,Unknown
SOBONFF12A6D4F84D8,Tonight Will Be Alright,Lionel Richie,307.3824,1995,125.197,3,Unknown
SOUQQEA12A8C134B1B,High Tide,Richard Souther,228.5971,1989,127.756,8,Unknown
SOWTBJW12AC468AC6E,Broken-Down Merry-Go-Round,Jimmy Wakely,151.84934,1998,86.186,1,Unknown
SOMUYGI12AB0188633,La Culpa,Andy Andy,226.35057,2009,130.04,9,Unknown
SOXLBJT12A8C140925,Caught In A Dream,Tesla,290.29832,Unknown,150.062,7,Unknown
SORAMLE12AB017C8B0,Auguri Cha Cha,Bob Azzam,191.84281,2012-04-20,137.334,10,Unknown
SOILPQQ12AB017E82A,Sohna Nee Sohna Data,Faiz Ali Faiz,599.24853,0,99.273,6,Unknown
SOBJYXZ12A8AE45FF1,Wounded Hearts,Sandi Thom,205.21751,2008-05-26,82.205,4,Unknown
SOCVGQS12A8C13D7DF,When Morning Comes To Town,The Field Mice,316.73424,1989-07,162.682,3,Unknown
SOGGYSM12A58A79111,Freedom Enough (From Silent Mother Nature),Catherine Howe,183.37914,0,172.337,4,Unknown
